-20.691,23.867,-17.05,-32.719,-1.9641,-14.333,9.1942,-5.5979,-29.277,1.7145,204.29,-28.985,5.7328,-26.975,-36.26,-31.925,3.4249,-6.8639,5.3059,7.3549,4.3792,-16.952,-30.287,4.4332,-34.186,-11.927,14.111,-32.29,10.976,-16.74,-9.4766,-1.9978,-40.269,7.1986,-23.718,9.1994,-11.09,-7.0792,-23.827,11.367,-17.585,0.12715,4.0762,-24.112,33.55,28.376,10.897,32.249,17.064,-19.047,-9.2621,22.012,12.4,8.7188,18.145,39.354,55.42,10.637,13.293,11.92,40.875,-20.259,-2.6979,5.5379,4.6619,2.6028,12.693,-33.768,-4.8741,-15.15,49.756,17.867,33.201,9.3637,-12.518,-39.716,-0.62662,20.619,19.582,59.365,25.132,-21.846,-11.525,-26.582,17.621,20.382,7.6188,-34.156,1.6329,10.124,7.6504,-5.9994,11.495,-13.539,6.2962,17.721,16.265,8.761,-24.968,-12.203
-14.921,-7.3259,-27.609,4.5537,3.5492,2.0087,-6.9248,-36.535,28.298,-18.942,-28.985,183.76,-0.994,-3.657,23.841,3.7026,0.32201,0.36901,1.7186,5.9736,-31.906,-14.748,3.9847,-25.688,-0.72152,8.1859,32.497,18.88,-5.3719,35.158,7.3541,22.251,21.046,-44.901,-10.934,-5.7894,6.1285,-0.84647,-20.745,-24.781,-16.994,21.865,-5.9527,24.772,2.3784,-33.695,-31.969,-21.898,-31.78,16.591,-17.691,-11.709,-28.463,9.5811,17.326,28.867,18.224,15.987,19.08,36.235,5.4835,42.951,10.617,-27.035,-10.835,4.8174,19.321,-39.06,34.865,23.797,-41.244,-6.0864,-15.549,11.075,-7.0046,7.376,-25.468,48.51,-2.2915,32.307,0.068499,-14.392,1.1239,16.383,1.6503,-34.822,27.583,-32.744,27.585,-27.809,22.01,44.962,58.412,-2.7419,8.8461,19.877,-15.915,-4.0424,-4.3486,14.987
33.938,-0.48379,15.165,-48.391,45.448,12.47,-45.594,-8.8827,18.723,-18.398,5.7328,-0.994,216.4,-41.4,-5.6789,10.481,-17.169,-10.332,-11.5,-27.243,16.23,-12.34,-9.2568,-1.9525,-0.11366,11.611,-22.691,17.423,11.86,-3.8736,-5.7671,36.352,-23.237,16.839,-25.349,19.64,23.335,-67.168,25.94,-4.0719,-3.0639,-20.847,11.184,-5.3986,27.444,-7.9386,-7.9876,46.461,-38.383,-10.703,19.021,17.456,31.108,-15.902,15.881,-4.6148,23.443,-20.257,0.40355,-16.014,-33.834,-50.393,34.068,8.2938,-11.59,-11.919,-18.925,45.496,-31.197,-12.711,-16.406,10.997,-2.536,-21.098,12.783,7.5751,27.002,-7.3278,31.272,36.273,33.375,-4.876,11.816,-0.99778,-35.224,22.917,10.769,15.244,-28.35,-1.192,13.305,-24.047,2.2038,2.145,17.125,23.623,10.615,-33.135,6.0231,11.142
-6.1696,-5.5076,21.229,0.45557,-24.514,-42.178,20.407,-28.742,-29.304,-9.0768,-26.975,-3.657,-41.4,224.49,4.802,36.11,2.2575,22.035,-22.766,-18.909,18.627,23.361,8.6165,17.455,35.492,6.4691,-11.042,-35.241,-2.1948,15.122,-7.9952,-25.668,36.7,22.499,3.1975,-8.9832,-5.6677,-47.476,7.2936,-16.106,-40.656,66.081,-37.608,19.345,-18.997,44.657,-26.226,-14.255,-10.493,14.646,-1.8486,-18.517,29.931,-13.572,-47.459,23.949,-23.852,7.8716,4.8613,-3.8282,1.5965,9.2131,-14.249,30.329,2.6931,43.522,2.7497,27.083,-20.686,6.896,-26.109,-33.693,18.265,14.522,4.8921,-16.531,4.6127,-50.361,-31.245,-3.951,-19.083,23.784,19.107,-16.351,28.797,-33.632,-20.568,13.803,-14.003,13.357,-4.4903,-12.126,0.55337,-33.147,-20.832,-9.4535,28.993,47.937,32.301,-5.0292
6.0428,-44.38,18.707,29.049,11.169,18.236,-0.95322,-11.901,17.679,8.3931,-36.26,23.841,-5.6789,4.802,224.28,9.4111,-14.77,-13.595,-27.653,22.866,-20.168,-16.634,-45.243,3.8118,43.376,-26.088,38.888,40.043,-38.48,33.613,15.708,-0.61942,17.345,-7.8917,-36.809,39.438,21.877,37.743,19.504,13.488,1.4979,16.157,0.90326,8.4594,27.634,4.1999,-46.285,31.432,9.0883,23.213,-25.687,1.7101,-12.282,-24.457,16.006,9.7656,-30.868,46.232,25.472,-29.046,-7.8161,-20.32,-20.647,9.3466,5.6818,-8.2575,-13.444,-57.07,-39.342,-21.428,-30.068,-10.776,-20.056,5.4314,14.623,1.1946,23.483,20.548,11.728,4.0868,-47.487,7.5278,8.8917,29.928,6.5503,-33.938,-25.964,16.276,9.5692,-4.7931,12.499,35.189,16.567,-30.966,-9.2337,18.257,3.4342,5.6568,-27.168,25.383
24.601,-5.3178,26.442,19.284,8.4669,27.65,-23.255,3.2106,-18.154,36.314,-31.925,3.7026,10.481,36.11,9.4111,160.12,-25.33,12.463,-22.921,-22.13,-12.849,24.303,-25.421,-3.4351,12.082,-25.511,-9.1949,-5.6682,-4.9164,11.936,-12.298,48.819,33.245,16.817,-27.744,9.6963,-7.3444,-10.601,30.558,20.638,15.047,2.8798,-36.13,-25.893,12.958,29.238,17.236,21.126,-20.884,21.869,11.626,-18.663,27.934,36.49,-11.637,2.5328,3.2206,7.2878,27.627,-17.733,-16.771,-6.0488,9.8848,22.253,-23.493,-13.971,-10.412,-8.2957,-19.19,-16.404,-10.752,-26.78,-15.761,-30.724,28.652,17.33,-1.0582,-9.6022,-11.132,-16.445,-10.195,5.0569,8.2622,13.401,-38.147,-26.482,10.026,7.9411,-21.399,-22.805,10.888,-4.9482,0.51392,-3.8575,9.9213,-14.102,-11.678,17.257,12.904,6.279
11.772,-5.2696,-18.842,1.738,23.389,7.4843,-17.379,21.113,-15.543,4.3534,3.4249,0.32201,-17.169,2.2575,-14.77,-25.33,219.4,12.373,55.992,10.758,15.543,5.3416,17.276,-4.2668,-16.807,10.125,-24.178,-5.3688,14.402,-48.704,5.3475,12.197,26.326,39.719,-15.063,-9.6562,50.607,-12.764,28.989,-4.9354,20.499,-19.71,9.7977,24.398,-26.043,-49.399,-54.961,-19.129,-1.9153,-26.278,14.727,-8.0045,25.726,-11.048,21.422,-22.729,-1.5167,-30.798,-25.043,-50.68,-29.819,5.3779,-6.8187,-1.4963,14.343,13.073,34.489,7.1737,-26.217,17.769,-13.619,-8.67,15.352,-5.3485,-3.287,-3.4639,-13.741,-5.9348,-9.3748,1.7305,-24.666,-0.016405,-16.087,-26.082,-25.525,24.221,-53.15,18.761,-12.786,41.427,9.3626,-28.939,-18.523,-1.6854,5.0445,8.4241,15.192,4.6824,28.286,-18.655
-75.65,-31.307,-10.427,54.267,-55.873,38.087,-42.563,9.2328,11.606,18.033,-6.8639,0.36901,-10.332,22.035,-13.595,12.463,12.373,201.91,-14.147,23.972,19.841,-2.0987,34.158,20.236,23.46,-7.5238,13.082,-28.669,5.1836,1.4321,-4.7964,-49.934,1.2023,-1.5548,22.011,-9.3478,-12.36,-44.734,-4.5835,14.035,7.0808,-7.8868,-21.289,-43.12,-37.613,-27.522,-14.853,-40.437,8.8701,26.89,8.6019,-27.735,10.178,43.759,-13.994,-22.539,-5.6012,-26.715,8.7416,-12.363,-13.801,9.3828,-16.133,-17.7,21.931,-1.2154,18.126,32.142,-8.6738,-0.61049,29.651,-49.024,3.7103,-21.08,-13.46,-4.2507,34.907,-53.934,14.925,-5.2152,9.0328,-33.163,-35.444,14.122,-11.823,-15.594,-2.074,18.631,-5.2795,-0.39839,14.202,-11.148,-26.175,0.59133,-19.146,-51.177,22.856,46.576,-4.1163,4.7224
11.508,-8.8077,-24.536,-55.065,41.128,13.966,14.793,-4.3912,-49.576,-5.4259,5.3059,1.7186,-11.5,-22.766,-27.653,-22.921,55.992,-14.147,182.25,17.163,33.546,-19.973,43.246,-0.70566,-12.491,-6.3466,-17.311,12.704,44.41,-25.263,19.467,-2.7373,14.509,-17.631,-24.149,3.2626,19.415,21.716,-12.045,-44.66,0.026112,-3.1062,-13.042,47.6,-34.807,-21.563,9.7306,-21.403,-20.541,-61.33,16.769,-9.5655,-35.581,11.312,8.5519,-28.439,19.665,-12.443,-12.792,-9.484,17.276,-5.0458,24.656,16.335,-1.4377,19.802,-19.338,1.0117,-2.9484,-21.513,-3.9372,6.6873,5.4092,6.4091,10.243,-13.706,4.9021,13.306,3.4226,16.267,-20.249,-25.894,17.523,4.1092,8.4017,53.444,-18.286,-19.32,4.5393,36.713,-1.0956,23.539,-18.852,-29.866,15.566,2.4636,2.9131,-38.992,29.265,-12.653
-13.886,-13.035,-9.3467,1.3002,-12.924,7.4339,-19.282,-24.629,34.899,-8.5461,7.3549,5.9736,-27.243,-18.909,22.866,-22.13,10.758,23.972,17.163,181.22,1.9248,-0.17579,-13.783,21.247,-12.96,-4.2415,-28.332,12.332,-40.046,-19.135,12.363,-30.949,-7.4456,-18.43,13.243,-5.4363,-4.5211,4.273,-25.008,-27.468,1.6337,-24.756,29.836,6.821,16.46,15.023,-9.9173,-25.825,14.858,-31.317,15.468,-13.164,-6.4577,40.848,32.789,-18.093,7.5772,35.566,-6.7323,16.664,11.954,15.434,-14.451,-17.202,30.345,-33.778,23.024,-48.582,29.327,18.913,-27.134,3.4355,-5.1848,-18.24,-0.23616,14.03,2.8792,26.033,-0.8238,-26.492,-55.735,-9.7102,19.933,35.083,35.335,-15.309,-11.015,-15.346,41.399,16.977,55.248,9.5123,-30.444,25.741,-25.503,-8.1974,-7.0202,41.312,-60.578,13.635
-30.372,-49.616,17.14,-6.6388,0.38708,13.442,-26.832,-3.594,-47.44,-1.2581,4.3792,-31.906,16.23,18.627,-20.168,-12.849,15.543,19.841,33.546,1.9248,131.39,-9.7108,24.078,-3.1393,12.397,-8.025,-1.17,-19.299,-8.5314,-15.492,36.466,-3.7648,-9.3866,9.5955,-5.1415,-12.212,-12.757,-32.492,6.1755,-4.4903,-17.107,8.2704,-0.79005,19.521,5.9808,-14.673,-0.5319,-36.496,-18.888,-36.749,-0.20952,7.2267,-6.7523,-22.885,2.9061,-13.699,-10.747,-10.597,-18.345,-21.181,17.582,-33.178,24.995,-3.9018,-4.1841,9.0119,-16.004,23.813,22.714,3.0184,-3.6377,-0.46522,1.8303,4.3545,-9.2439,16.476,1.7503,-19.449,14.284,-15.397,12.702,5.7886,22.435,22.013,1.8451,18.018,-2.1541,18.711,-36.595,31.006,-30.321,-3.512,-26.605,-37.702,-8.032,3.0548,20.018,-10.174,31.325,-18.476
20.123,-2.597,-14.986,17.715,-19.334,-22.404,-15.714,16.915,47.526,2.8772,-16.952,-14.748,-12.34,23.361,-16.634,24.303,5.3416,-2.0987,-19.973,-0.17579,-9.7108,184.04,-17.595,0.070177,48.625,-16.33,-27.557,9.2607,0.62315,15.877,7.3269,34.029,38.055,-12.708,23.517,-9.481,14.584,13.259,-21.2,-28.417,-26.527,-7.7008,40.307,-22.819,-9.6315,0.69186,23.403,-41.129,-7.032,41.703,-22.282,-15.696,10.87,-13.088,-33.935,-17.331,9.3187,-7.7374,8.9941,10.974,11.311,-9.1989,-17.809,-8.5943,4.8317,-42.436,4.3195,31.49,-35.619,18.229,11.594,12.78,29.215,2.6394,-0.52015,17.348,7.2904,31.485,14.109,-41.651,-8.3724,13.464,14.07,29.477,-3.4976,-4.979,16.501,25.88,-11.211,-35.113,18.735,-23.621,-26.376,23.69,-7.7264,16.729,23.336,11.555,19.439,-38.731
-22.269,-22.579,2.9416,18.935,4.7168,1.1822,26.811,18.093,-4.2208,7.1632,-30.287,3.9847,-9.2568,8.6165,-45.243,-25.421,17.276,34.158,43.246,-13.783,24.078,-17.595,194.29,7.0056,-3.549,-14.569,-27.659,-0.37095,8.3059,-25.15,19.381,-17.39,-4.6067,24.537,11.644,-41.376,-6.0152,-46.42,-8.0586,4.4742,-34.783,22.009,-7.1803,5.8681,-53.724,-34.291,13.781,-44.721,-41.344,-21.286,10.42,-1.6741,-1.4357,-12.855,1.8996,-8.5611,-37.879,-25.048,-18.753,3.8495,-17.61,20.423,-1.2888,-12.085,16.012,4.2444,2.2024,46.534,13.117,56.689,9.2294,-0.98652,14.296,-10.211,-1.7337,-3.9571,22.201,-36.273,20.272,0.21394,64.588,-2.0653,-17.211,4.1703,-55.033,8.9159,44.12,-7.1799,7.1453,6.4877,17.21,9.9197,16.777,6.9982,7.7356,8.2932,-1.1246,-15.024,35.018,-22.596
-6.3085,0.061406,11.564,23.358,-9.1805,7.7998,-31.787,-8.1542,11.813,15.491,4.4332,-25.688,-1.9525,17.455,3.8118,-3.4351,-4.2668,20.236,-0.70566,21.247,-3.1393,0.070177,7.0056,132.48,1.3028,17.493,-24.229,-8.3705,2.1758,8.7648,-18.597,-12.796,-35.172,11.971,13.936,-14.745,29.958,-22.375,-31.065,-19.402,-33.595,-15.612,33.47,-4.7738,-31.966,13.398,0.89666,-10.604,-6.1906,-3.691,-22.651,16.296,-0.80721,47.359,-1.6815,0.85745,-29.559,5.0237,-6.8313,-29.856,8.5582,-9.6893,-25.341,5.0244,6.7193,-0.89402,1.7375,-22.269,-2.3404,1.5878,-10.505,-12.929,-37.632,-15.532,20.559,-21.058,27.318,-32.637,18.424,6.8225,12.242,-24.229,-6.453,12.818,19.064,11.126,15.665,28.236,-2.6378,-0.77046,31.601,-12.741,0.64819,-17.234,-3.295,-35.406,-18.642,7.5545,-7.6579,5.0322
-16.872,-28.332,6.2688,29.657,-8.7632,-9.6697,2.6311,23.456,-15.311,-2.1107,-34.186,-0.72152,-0.11366,35.492,43.376,12.082,-16.807,23.46,-12.491,-12.96,12.397,48.625,-3.549,1.3028,190.21,-51.076,21.168,-23.051,-38.372,-14.092,-12.874,-25.796,21.674,16.311,9.231,34.082,-14.623,-19.752,-28.271,-3.3859,-37.395,47.167,22.31,-21.687,2.1391,11.741,-8.3062,0.44751,32.395,35.78,-41.299,-3.9275,-5.6804,-32.333,-50.802,17.487,21.825,-23.888,32.395,-52.595,-26.943,1.5766,6.3488,38.4,13.993,-26.353,3.2612,15.381,-9.6839,3.8905,-3.7857,-12.311,5.2561,-1.1022,-21.161,1.4825,40.516,7.3203,-31.357,-24.171,-9.4661,39.85,-4.5557,22.398,-26.338,-15.865,-0.1907,40.732,-16.916,-0.010107,-14.043,-14.729,11.308,-16.718,-49.053,-23.426,4.9255,0.5261,4.7071,45.217
10.402,4.6068,1.5029,-5.2727,-10.72,-23.099,-8.994,-30.159,14.48,-24.941,-11.927,8.1859,11.611,6.4691,-26.088,-25.511,10.125,-7.5238,-6.3466,-4.2415,-8.025,-16.33,-14.569,17.493,-51.076,168.89,7.8276,-18.486,-17.195,11.722,4.7234,-10.365,-48.202,11.401,14.383,-22.887,-23.815,-14.077,3.7844,0.69428,16.73,-24.317,11.829,23.854,-20.15,-22.466,8.7107,-5.6175,-14.514,-10.148,10.504,14.316,21.342,0.54896,19.688,-8.0724,-28.951,43.95,-37.785,-16.003,0.97864,-5.1831,2.7235,15.397,-61.9,6.7025,-0.62888,26.585,-5.2608,16.734,23.323,-24.529,-30.549,20.25,7.628,-38.072,-2.0522,13.46,-20.986,-3.8126,54.008,-2.0147,11.376,-9.2014,1.7245,15.523,-10.538,-16.567,34.819,-17.575,-6.785,-15.539,27.353,21.397,15.622,-5.9191,-3.153,-28.53,-25.397,-2.3425
23.155,-3.5803,33.604,16.818,1.9026,51.012,0.22536,22.735,-5.678,7.8953,14.111,32.497,-22.691,-11.042,38.888,-9.1949,-24.178,13.082,-17.311,-28.332,-1.17,-27.557,-27.659,-24.229,21.168,7.8276,213.28,-19.182,-9.316,0.90671,8.3061,11.601,21.896,12.345,-6.0587,-10.833,-0.78721,75.273,-19.202,29.339,-8.0813,37.861,6.1611,-25.221,10.658,-4.9927,-36.991,8.1971,18.624,20.108,-48.059,-2.15,-55.434,-15.91,37.6,-25.007,-12.154,5.2432,26.477,1.2492,13.431,-30.038,6.5436,32.846,-10.568,11.63,13.185,-15.559,32.349,-45.285,27.141,-10.234,-18.016,-4.9259,4.8228,13.676,-33.341,-6.2015,-20.347,-17.092,-6.8101,-5.9734,9.7005,-5.7855,5.2396,-59.364,3.7213,7.765,24.119,-35.896,-50.735,-3.7808,-3.2883,-19.987,-2.7907,17.253,9.1677,-5.373,-20.885,1.5559
-21.927,-7.931,-9.9701,28.669,10.702,3.1792,41.88,-13.553,4.737,-18.458,-32.29,18.88,17.423,-35.241,40.043,-5.6682,-5.3688,-28.669,12.704,12.332,-19.299,9.2607,-0.37095,-8.3705,-23.051,-18.486,-19.182,250.35,-31.62,33.436,24.647,-7.2207,17.275,-29.617,7.832,22.583,2.8289,60.986,41.44,3.7205,27.997,-36.738,11.955,72.488,35.71,-66.74,0.25578,19.254,-0.22443,10.299,10.461,14.773,-5.1484,-1.3026,37.179,-43.846,19.642,-15.643,6.8306,14.539,4.5854,-19.04,25.312,-43.594,-24.878,1.3463,-10.23,25.288,-18.578,-38.867,-30.489,16.703,15.464,-26.147,17.788,66.57,-24.314,43.866,40.38,0.53448,-27.727,3.5653,34.11,45.374,-29.681,11.198,43.346,10.676,10.872,4.4084,-3.0442,39.108,1.3091,-5.3571,9.3109,-25.498,4.4564,18.061,8.5864,24.849
23.397,37.568,-14.374,-37.958,14.354,5.8187,-18.469,48.27,10.593,-2.7445,10.976,-5.3719,11.86,-2.1948,-38.48,-4.9164,14.402,5.1836,44.41,-40.046,-8.5314,0.62315,8.3059,2.1758,-38.372,-17.195,-9.316,-31.62,207.91,-33.547,-6.4362,31.583,22.853,-7.6145,-12.35,0.67054,15.173,-5.8212,8.7917,-46.382,-4.0448,-22.242,0.27118,-27.322,-37.686,23.457,2.0665,3.1974,-24.651,-11.925,-29.684,-25.146,-29.924,16.602,-20.581,-7.0532,15.21,-19.106,-19.225,11.961,24.911,-14.064,26.272,-0.97656,10.598,33.826,10.496,-36.929,-20.336,-25.428,-3.4383,-2.3283,29.462,-13.862,3.7204,-20.095,-23.376,1.4374,2.2539,62.107,-19.249,-0.46481,-11.874,-24.948,-0.39633,24.319,4.3985,-15.584,-32.851,20.194,-12.578,-10.158,-23.544,10.947,60.549,0.6319,2.1905,26.189,47.048,-3.5413
